"id","label","pipeline","name","type","privacy_categories","privacy_usages","privacy_erasures","privacy_roles","props_b64"
"D5_COMPASJailtime::record::0::cell::age","DataCellArtifact","compas","D5_COMPASJailtime::record::0::cell::age","DataCellArtifact","quasi_identifier|personal_data","criminal_justice_research|research","delete_on_request|retention_5y","AU|DPO|DS","eyJhcnRpZmFjdF9raW5kIjogIkRhdGFDZWxsQXJ0aWZhY3QiLCAiYXR0cmlidXRlIjogImFnZSIsICJkYXRhc2V0X2lkIjogIkQ1X0NPTVBBU0phaWx0aW1lIiwgImR0eXBlIjogImludDY0IiwgInByaXZhY3lfYW5ub3RhdGlvbl9zb3VyY2VzIjogWyJwcm9wYWdhdGVkOlRSIl0sICJwcml2YWN5X2NhdGVnb3JpZXMiOiBbInF1YXNpX2lkZW50aWZpZXIiLCAicGVyc29uYWxfZGF0YSJdLCAicHJpdmFjeV9jYXRlZ29yaWVzX2V4cGxpY2l0IjogWyJxdWFzaV9pZGVudGlmaWVyIl0sICJwcml2YWN5X2VyYXN1cmVzIjogWyJkZWxldGVfb25fcmVxdWVzdCIsICJyZXRlbnRpb25fNXkiXSwgInByaXZhY3lfcm9sZXMiOiBbIkFVIiwgIkRQTyIsICJEUyJdLCAicHJpdmFjeV91c2FnZXMiOiBbImNyaW1pbmFsX2p1c3RpY2VfcmVzZWFyY2giLCAicmVzZWFyY2giXSwgInJlY29yZF9pZCI6ICIwIiwgInZhbHVlIjogMjV9"
"D5_COMPASJailtime::record::0::cell::c_charge_degree","DataCellArtifact","compas","D5_COMPASJailtime::record::0::cell::c_charge_degree","DataCellArtifact","criminal_justice_sensitive|sensitive_personal_data","criminal_justice_research|research","delete_on_request|retention_5y","AU|DPO|DS","eyJhcnRpZmFjdF9raW5kIjogIkRhdGFDZWxsQXJ0aWZhY3QiLCAiYXR0cmlidXRlIjogImNfY2hhcmdlX2RlZ3JlZSIsICJkYXRhc2V0X2lkIjogIkQ1X0NPTVBBU0phaWx0aW1lIiwgImR0eXBlIjogInN0ciIsICJwcml2YWN5X2Fubm90YXRpb25fc291cmNlcyI6IFsicHJvcGFnYXRlZDpUUiJdLCAicHJpdmFjeV9jYXRlZ29yaWVzIjogWyJjcmltaW5hbF9qdXN0aWNlX3NlbnNpdGl2ZSIsICJzZW5zaXRpdmVfcGVyc29uYWxfZGF0YSJdLCAicHJpdmFjeV9jYXRlZ29yaWVzX2V4cGxpY2l0IjogWyJjcmltaW5hbF9qdXN0aWNlX3NlbnNpdGl2ZSJdLCAicHJpdmFjeV9lcmFzdXJlcyI6IFsiZGVsZXRlX29uX3JlcXVlc3QiLCAicmV0ZW50aW9uXzV5Il0sICJwcml2YWN5X3JvbGVzIjogWyJBVSIsICJEUE8iLCAiRFMiXSwgInByaXZhY3lfdXNhZ2VzIjogWyJjcmltaW5hbF9qdXN0aWNlX3Jlc2VhcmNoIiwgInJlc2VhcmNoIl0sICJyZWNvcmRfaWQiOiAiMCIsICJ2YWx1ZSI6ICJGIn0="
"D5_COMPASJailtime::record::0::cell::race","DataCellArtifact","compas","D5_COMPASJailtime::record::0::cell::race","DataCellArtifact","race_ethnicity|protected_attribute|sensitive_personal_data","criminal_justice_research|research","delete_on_request|retention_5y","AU|DPO|DS","eyJhcnRpZmFjdF9raW5kIjogIkRhdGFDZWxsQXJ0aWZhY3QiLCAiYXR0cmlidXRlIjogInJhY2UiLCAiZGF0YXNldF9pZCI6ICJENV9DT01QQVNKYWlsdGltZSIsICJkdHlwZSI6ICJpbnQ2NCIsICJwcml2YWN5X2Fubm90YXRpb25fc291cmNlcyI6IFsicHJvcGFnYXRlZDpUUiJdLCAicHJpdmFjeV9jYXRlZ29yaWVzIjogWyJyYWNlX2V0aG5pY2l0eSIsICJwcm90ZWN0ZWRfYXR0cmlidXRlIiwgInNlbnNpdGl2ZV9wZXJzb25hbF9kYXRhIl0sICJwcml2YWN5X2NhdGVnb3JpZXNfZXhwbGljaXQiOiBbInJhY2VfZXRobmljaXR5IiwgInByb3RlY3RlZF9hdHRyaWJ1dGUiXSwgInByaXZhY3lfZXJhc3VyZXMiOiBbImRlbGV0ZV9vbl9yZXF1ZXN0IiwgInJldGVudGlvbl81eSJdLCAicHJpdmFjeV9yb2xlcyI6IFsiQVUiLCAiRFBPIiwgIkRTIl0sICJwcml2YWN5X3VzYWdlcyI6IFsiY3JpbWluYWxfanVzdGljZV9yZXNlYXJjaCIsICJyZXNlYXJjaCJdLCAicmVjb3JkX2lkIjogIjAiLCAidmFsdWUiOiAwfQ=="
"D5_COMPASJailtime::record::0::cell::sex","DataCellArtifact","compas","D5_COMPASJailtime::record::0::cell::sex","DataCellArtifact","gender|protected_attribute|sensitive_personal_data","criminal_justice_research|research","delete_on_request|retention_5y","AU|DPO|DS","eyJhcnRpZmFjdF9raW5kIjogIkRhdGFDZWxsQXJ0aWZhY3QiLCAiYXR0cmlidXRlIjogInNleCIsICJkYXRhc2V0X2lkIjogIkQ1X0NPTVBBU0phaWx0aW1lIiwgImR0eXBlIjogInN0ciIsICJwcml2YWN5X2Fubm90YXRpb25fc291cmNlcyI6IFsicHJvcGFnYXRlZDpUUiJdLCAicHJpdmFjeV9jYXRlZ29yaWVzIjogWyJnZW5kZXIiLCAicHJvdGVjdGVkX2F0dHJpYnV0ZSIsICJzZW5zaXRpdmVfcGVyc29uYWxfZGF0YSJdLCAicHJpdmFjeV9jYXRlZ29yaWVzX2V4cGxpY2l0IjogWyJnZW5kZXIiLCAicHJvdGVjdGVkX2F0dHJpYnV0ZSJdLCAicHJpdmFjeV9lcmFzdXJlcyI6IFsiZGVsZXRlX29uX3JlcXVlc3QiLCAicmV0ZW50aW9uXzV5Il0sICJwcml2YWN5X3JvbGVzIjogWyJBVSIsICJEUE8iLCAiRFMiXSwgInByaXZhY3lfdXNhZ2VzIjogWyJjcmltaW5hbF9qdXN0aWNlX3Jlc2VhcmNoIiwgInJlc2VhcmNoIl0sICJyZWNvcmRfaWQiOiAiMCIsICJ2YWx1ZSI6ICJNYWxlIn0="
"D5_COMPASJailtime::record::0::cell::priors_count","DataCellArtifact","compas","D5_COMPASJailtime::record::0::cell::priors_count","DataCellArtifact","criminal_justice_sensitive|sensitive_personal_data","criminal_justice_research|research","delete_on_request|retention_5y","AU|DPO|DS","eyJhcnRpZmFjdF9raW5kIjogIkRhdGFDZWxsQXJ0aWZhY3QiLCAiYXR0cmlidXRlIjogInByaW9yc19jb3VudCIsICJkYXRhc2V0X2lkIjogIkQ1X0NPTVBBU0phaWx0aW1lIiwgImR0eXBlIjogImludDY0IiwgInByaXZhY3lfYW5ub3RhdGlvbl9zb3VyY2VzIjogWyJwcm9wYWdhdGVkOlRSIl0sICJwcml2YWN5X2NhdGVnb3JpZXMiOiBbImNyaW1pbmFsX2p1c3RpY2Vfc2Vuc2l0aXZlIiwgInNlbnNpdGl2ZV9wZXJzb25hbF9kYXRhIl0sICJwcml2YWN5X2NhdGVnb3JpZXNfZXhwbGljaXQiOiBbImNyaW1pbmFsX2p1c3RpY2Vfc2Vuc2l0aXZlIl0sICJwcml2YWN5X2VyYXN1cmVzIjogWyJkZWxldGVfb25fcmVxdWVzdCIsICJyZXRlbnRpb25fNXkiXSwgInByaXZhY3lfcm9sZXMiOiBbIkFVIiwgIkRQTyIsICJEUyJdLCAicHJpdmFjeV91c2FnZXMiOiBbImNyaW1pbmFsX2p1c3RpY2VfcmVzZWFyY2giLCAicmVzZWFyY2giXSwgInJlY29yZF9pZCI6ICIwIiwgInZhbHVlIjogMn0="
"D5_COMPASJailtime::record::0::cell::days_b_screening_arrest","DataCellArtifact","compas","D5_COMPASJailtime::record::0::cell::days_b_screening_arrest","DataCellArtifact","criminal_justice_sensitive|temporal_quasi_identifier|sensitive_personal_data","criminal_justice_research|research","delete_on_request|retention_5y","AU|DPO|DS","eyJhcnRpZmFjdF9raW5kIjogIkRhdGFDZWxsQXJ0aWZhY3QiLCAiYXR0cmlidXRlIjogImRheXNfYl9zY3JlZW5pbmdfYXJyZXN0IiwgImRhdGFzZXRfaWQiOiAiRDVfQ09NUEFTSmFpbHRpbWUiLCAiZHR5cGUiOiAiZmxvYXQ2NCIsICJwcml2YWN5X2Fubm90YXRpb25fc291cmNlcyI6IFsicHJvcGFnYXRlZDpUUiJdLCAicHJpdmFjeV9jYXRlZ29yaWVzIjogWyJjcmltaW5hbF9qdXN0aWNlX3NlbnNpdGl2ZSIsICJ0ZW1wb3JhbF9xdWFzaV9pZGVudGlmaWVyIiwgInNlbnNpdGl2ZV9wZXJzb25hbF9kYXRhIl0sICJwcml2YWN5X2NhdGVnb3JpZXNfZXhwbGljaXQiOiBbImNyaW1pbmFsX2p1c3RpY2Vfc2Vuc2l0aXZlIiwgInRlbXBvcmFsX3F1YXNpX2lkZW50aWZpZXIiXSwgInByaXZhY3lfZXJhc3VyZXMiOiBbImRlbGV0ZV9vbl9yZXF1ZXN0IiwgInJldGVudGlvbl81eSJdLCAicHJpdmFjeV9yb2xlcyI6IFsiQVUiLCAiRFBPIiwgIkRTIl0sICJwcml2YWN5X3VzYWdlcyI6IFsiY3JpbWluYWxfanVzdGljZV9yZXNlYXJjaCIsICJyZXNlYXJjaCJdLCAicmVjb3JkX2lkIjogIjAiLCAidmFsdWUiOiAtMS4wfQ=="
"D5_COMPASJailtime::record::0::cell::label","DataCellArtifact","compas","D5_COMPASJailtime::record::0::cell::label","DataCellArtifact","criminal_justice_sensitive|behavioural_sensitive|sensitive_personal_data","criminal_justice_research|research","delete_on_request|retention_5y","AU|DPO|DS","eyJhcnRpZmFjdF9raW5kIjogIkRhdGFDZWxsQXJ0aWZhY3QiLCAiYXR0cmlidXRlIjogImxhYmVsIiwgImRhdGFzZXRfaWQiOiAiRDVfQ09NUEFTSmFpbHRpbWUiLCAiZHR5cGUiOiAiaW50NjQiLCAicHJpdmFjeV9hbm5vdGF0aW9uX3NvdXJjZXMiOiBbInByb3BhZ2F0ZWQ6VFIiXSwgInByaXZhY3lfY2F0ZWdvcmllcyI6IFsiY3JpbWluYWxfanVzdGljZV9zZW5zaXRpdmUiLCAiYmVoYXZpb3VyYWxfc2Vuc2l0aXZlIiwgInNlbnNpdGl2ZV9wZXJzb25hbF9kYXRhIl0sICJwcml2YWN5X2NhdGVnb3JpZXNfZXhwbGljaXQiOiBbImNyaW1pbmFsX2p1c3RpY2Vfc2Vuc2l0aXZlIiwgImJlaGF2aW91cmFsX3NlbnNpdGl2ZSJdLCAicHJpdmFjeV9lcmFzdXJlcyI6IFsiZGVsZXRlX29uX3JlcXVlc3QiLCAicmV0ZW50aW9uXzV5Il0sICJwcml2YWN5X3JvbGVzIjogWyJBVSIsICJEUE8iLCAiRFMiXSwgInByaXZhY3lfdXNhZ2VzIjogWyJjcmltaW5hbF9qdXN0aWNlX3Jlc2VhcmNoIiwgInJlc2VhcmNoIl0sICJyZWNvcmRfaWQiOiAiMCIsICJ2YWx1ZSI6IDB9"
"D5_COMPASJailtime::record::0::cell::c_jail_in","DataCellArtifact","compas","D5_COMPASJailtime::record::0::cell::c_jail_in","DataCellArtifact","criminal_justice_sensitive|temporal_quasi_identifier|sensitive_personal_data","criminal_justice_research|research","delete_on_request|retention_5y","AU|DPO|DS","eyJhcnRpZmFjdF9raW5kIjogIkRhdGFDZWxsQXJ0aWZhY3QiLCAiYXR0cmlidXRlIjogImNfamFpbF9pbiIsICJkYXRhc2V0X2lkIjogIkQ1X0NPTVBBU0phaWx0aW1lIiwgImR0eXBlIjogInN0ciIsICJwcml2YWN5X2Fubm90YXRpb25fc291cmNlcyI6IFsicHJvcGFnYXRlZDpUUiJdLCAicHJpdmFjeV9jYXRlZ29yaWVzIjogWyJjcmltaW5hbF9qdXN0aWNlX3NlbnNpdGl2ZSIsICJ0ZW1wb3JhbF9xdWFzaV9pZGVudGlmaWVyIiwgInNlbnNpdGl2ZV9wZXJzb25hbF9kYXRhIl0sICJwcml2YWN5X2NhdGVnb3JpZXNfZXhwbGljaXQiOiBbImNyaW1pbmFsX2p1c3RpY2Vfc2Vuc2l0aXZlIiwgInRlbXBvcmFsX3F1YXNpX2lkZW50aWZpZXIiXSwgInByaXZhY3lfZXJhc3VyZXMiOiBbImRlbGV0ZV9vbl9yZXF1ZXN0IiwgInJldGVudGlvbl81eSJdLCAicHJpdmFjeV9yb2xlcyI6IFsiQVUiLCAiRFBPIiwgIkRTIl0sICJwcml2YWN5X3VzYWdlcyI6IFsiY3JpbWluYWxfanVzdGljZV9yZXNlYXJjaCIsICJyZXNlYXJjaCJdLCAicmVjb3JkX2lkIjogIjAiLCAidmFsdWUiOiAiMjAxMy0wMS0wMSJ9"
"D5_COMPASJailtime::record::0::cell::c_jail_out","DataCellArtifact","compas","D5_COMPASJailtime::record::0::cell::c_jail_out","DataCellArtifact","criminal_justice_sensitive|temporal_quasi_identifier|sensitive_personal_data","criminal_justice_research|research","delete_on_request|retention_5y","AU|DPO|DS","eyJhcnRpZmFjdF9raW5kIjogIkRhdGFDZWxsQXJ0aWZhY3QiLCAiYXR0cmlidXRlIjogImNfamFpbF9vdXQiLCAiZGF0YXNldF9pZCI6ICJENV9DT01QQVNKYWlsdGltZSIsICJkdHlwZSI6ICJzdHIiLCAicHJpdmFjeV9hbm5vdGF0aW9uX3NvdXJjZXMiOiBbInByb3BhZ2F0ZWQ6VFIiXSwgInByaXZhY3lfY2F0ZWdvcmllcyI6IFsiY3JpbWluYWxfanVzdGljZV9zZW5zaXRpdmUiLCAidGVtcG9yYWxfcXVhc2lfaWRlbnRpZmllciIsICJzZW5zaXRpdmVfcGVyc29uYWxfZGF0YSJdLCAicHJpdmFjeV9jYXRlZ29yaWVzX2V4cGxpY2l0IjogWyJjcmltaW5hbF9qdXN0aWNlX3NlbnNpdGl2ZSIsICJ0ZW1wb3JhbF9xdWFzaV9pZGVudGlmaWVyIl0sICJwcml2YWN5X2VyYXN1cmVzIjogWyJkZWxldGVfb25fcmVxdWVzdCIsICJyZXRlbnRpb25fNXkiXSwgInByaXZhY3lfcm9sZXMiOiBbIkFVIiwgIkRQTyIsICJEUyJdLCAicHJpdmFjeV91c2FnZXMiOiBbImNyaW1pbmFsX2p1c3RpY2VfcmVzZWFyY2giLCAicmVzZWFyY2giXSwgInJlY29yZF9pZCI6ICIwIiwgInZhbHVlIjogIjIwMTMtMDEtMTAifQ=="
"D5_COMPASJailtime::record::0::cell::jailtime","DataCellArtifact","compas","D5_COMPASJailtime::record::0::cell::jailtime","DataCellArtifact","criminal_justice_sensitive|temporal_quasi_identifier|sensitive_personal_data","criminal_justice_research|research","delete_on_request|retention_5y","AU|DPO|DS","eyJhcnRpZmFjdF9raW5kIjogIkRhdGFDZWxsQXJ0aWZhY3QiLCAiYXR0cmlidXRlIjogImphaWx0aW1lIiwgImRhdGFzZXRfaWQiOiAiRDVfQ09NUEFTSmFpbHRpbWUiLCAiZHR5cGUiOiAiaW50NjQiLCAicHJpdmFjeV9hbm5vdGF0aW9uX3NvdXJjZXMiOiBbInByb3BhZ2F0ZWQ6VFIiXSwgInByaXZhY3lfY2F0ZWdvcmllcyI6IFsiY3JpbWluYWxfanVzdGljZV9zZW5zaXRpdmUiLCAidGVtcG9yYWxfcXVhc2lfaWRlbnRpZmllciIsICJzZW5zaXRpdmVfcGVyc29uYWxfZGF0YSJdLCAicHJpdmFjeV9jYXRlZ29yaWVzX2V4cGxpY2l0IjogWyJjcmltaW5hbF9qdXN0aWNlX3NlbnNpdGl2ZSIsICJ0ZW1wb3JhbF9xdWFzaV9pZGVudGlmaWVyIl0sICJwcml2YWN5X2VyYXN1cmVzIjogWyJkZWxldGVfb25fcmVxdWVzdCIsICJyZXRlbnRpb25fNXkiXSwgInByaXZhY3lfcm9sZXMiOiBbIkFVIiwgIkRQTyIsICJEUyJdLCAicHJpdmFjeV91c2FnZXMiOiBbImNyaW1pbmFsX2p1c3RpY2VfcmVzZWFyY2giLCAicmVzZWFyY2giXSwgInJlY29yZF9pZCI6ICIwIiwgInZhbHVlIjogOX0="
"D5_COMPASJailtime::record::1","DataRecordArtifact","compas","D5_COMPASJailtime::record::1","DataRecordArtifact","quasi_identifier|criminal_justice_sensitive|race_ethnicity|protected_attribute|gender|temporal_quasi_identifier|behavioural_sensitive|personal_data|sensitive_personal_data","criminal_justice_research|research","delete_on_request|retention_5y","AU|DPO|DS","eyJhcnRpZmFjdF9raW5kIjogIkRhdGFSZWNvcmRBcnRpZmFjdCIsICJkYXRhc2V0X2lkIjogIkQ1X0NPTVBBU0phaWx0aW1lIiwgInByaXZhY3lfYW5ub3RhdGlvbl9zb3VyY2VzIjogWyJwcm9wYWdhdGVkOlRSIl0sICJwcml2YWN5X2NhdGVnb3JpZXMiOiBbInF1YXNpX2lkZW50aWZpZXIiLCAiY3JpbWluYWxfanVzdGljZV9zZW5zaXRpdmUiLCAicmFjZV9ldGhuaWNpdHkiLCAicHJvdGVjdGVkX2F0dHJpYnV0ZSIsICJnZW5kZXIiLCAidGVtcG9yYWxfcXVhc2lfaWRlbnRpZmllciIsICJiZWhhdmlvdXJhbF9zZW5zaXRpdmUiLCAicGVyc29uYWxfZGF0YSIsICJzZW5zaXRpdmVfcGVyc29uYWxfZGF0YSJdLCAicHJpdmFjeV9jYXRlZ29yaWVzX2V4cGxpY2l0IjogWyJxdWFzaV9pZGVudGlmaWVyIiwgImNyaW1pbmFsX2p1c3RpY2Vfc2Vuc2l0aXZlIiwgInJhY2VfZXRobmljaXR5IiwgInByb3RlY3RlZF9hdHRyaWJ1dGUiLCAiZ2VuZGVyIiwgInRlbXBvcmFsX3F1YXNpX2lkZW50aWZpZXIiLCAiYmVoYXZpb3VyYWxfc2Vuc2l0aXZlIl0sICJwcml2YWN5X2VyYXN1cmVzIjogWyJkZWxldGVfb25fcmVxdWVzdCIsICJyZXRlbnRpb25fNXkiXSwgInByaXZhY3lfcm9sZXMiOiBbIkFVIiwgIkRQTyIsICJEUyJdLCAicHJpdmFjeV91c2FnZXMiOiBbImNyaW1pbmFsX2p1c3RpY2VfcmVzZWFyY2giLCAicmVzZWFyY2giXSwgInJlY29yZF9pZCI6ICIxIn0="
"D5_COMPASJailtime::record::1::cell::age","DataCellArtifact","compas","D5_COMPASJailtime::record::1::cell::age","DataCellArtifact","quasi_identifier|personal_data","criminal_justice_research|research","delete_on_request|retention_5y","AU|DPO|DS","eyJhcnRpZmFjdF9raW5kIjogIkRhdGFDZWxsQXJ0aWZhY3QiLCAiYXR0cmlidXRlIjogImFnZSIsICJkYXRhc2V0X2lkIjogIkQ1X0NPTVBBU0phaWx0aW1lIiwgImR0eXBlIjogImludDY0IiwgInByaXZhY3lfYW5ub3RhdGlvbl9zb3VyY2VzIjogWyJwcm9wYWdhdGVkOlRSIl0sICJwcml2YWN5X2NhdGVnb3JpZXMiOiBbInF1YXNpX2lkZW50aWZpZXIiLCAicGVyc29uYWxfZGF0YSJdLCAicHJpdmFjeV9jYXRlZ29yaWVzX2V4cGxpY2l0IjogWyJxdWFzaV9pZGVudGlmaWVyIl0sICJwcml2YWN5X2VyYXN1cmVzIjogWyJkZWxldGVfb25fcmVxdWVzdCIsICJyZXRlbnRpb25fNXkiXSwgInByaXZhY3lfcm9sZXMiOiBbIkFVIiwgIkRQTyIsICJEUyJdLCAicHJpdmFjeV91c2FnZXMiOiBbImNyaW1pbmFsX2p1c3RpY2VfcmVzZWFyY2giLCAicmVzZWFyY2giXSwgInJlY29yZF9pZCI6ICIxIiwgInZhbHVlIjogMzR9"
"D5_COMPASJailtime::record::1::cell::c_charge_degree","DataCellArtifact","compas","D5_COMPASJailtime::record::1::cell::c_charge_degree","DataCellArtifact","criminal_justice_sensitive|sensitive_personal_data","criminal_justice_research|research","delete_on_request|retention_5y","AU|DPO|DS","eyJhcnRpZmFjdF9raW5kIjogIkRhdGFDZWxsQXJ0aWZhY3QiLCAiYXR0cmlidXRlIjogImNfY2hhcmdlX2RlZ3JlZSIsICJkYXRhc2V0X2lkIjogIkQ1X0NPTVBBU0phaWx0aW1lIiwgImR0eXBlIjogInN0ciIsICJwcml2YWN5X2Fubm90YXRpb25fc291cmNlcyI6IFsicHJvcGFnYXRlZDpUUiJdLCAicHJpdmFjeV9jYXRlZ29yaWVzIjogWyJjcmltaW5hbF9qdXN0aWNlX3NlbnNpdGl2ZSIsICJzZW5zaXRpdmVfcGVyc29uYWxfZGF0YSJdLCAicHJpdmFjeV9jYXRlZ29yaWVzX2V4cGxpY2l0IjogWyJjcmltaW5hbF9qdXN0aWNlX3NlbnNpdGl2ZSJdLCAicHJpdmFjeV9lcmFzdXJlcyI6IFsiZGVsZXRlX29uX3JlcXVlc3QiLCAicmV0ZW50aW9uXzV5Il0sICJwcml2YWN5X3JvbGVzIjogWyJBVSIsICJEUE8iLCAiRFMiXSwgInByaXZhY3lfdXNhZ2VzIjogWyJjcmltaW5hbF9qdXN0aWNlX3Jlc2VhcmNoIiwgInJlc2VhcmNoIl0sICJyZWNvcmRfaWQiOiAiMSIsICJ2YWx1ZSI6ICJNIn0="
"D5_COMPASJailtime::record::1::cell::race","DataCellArtifact","compas","D5_COMPASJailtime::record::1::cell::race","DataCellArtifact","race_ethnicity|protected_attribute|sensitive_personal_data","criminal_justice_research|research","delete_on_request|retention_5y","AU|DPO|DS","eyJhcnRpZmFjdF9raW5kIjogIkRhdGFDZWxsQXJ0aWZhY3QiLCAiYXR0cmlidXRlIjogInJhY2UiLCAiZGF0YXNldF9pZCI6ICJENV9DT01QQVNKYWlsdGltZSIsICJkdHlwZSI6ICJpbnQ2NCIsICJwcml2YWN5X2Fubm90YXRpb25fc291cmNlcyI6IFsicHJvcGFnYXRlZDpUUiJdLCAicHJpdmFjeV9jYXRlZ29yaWVzIjogWyJyYWNlX2V0aG5pY2l0eSIsICJwcm90ZWN0ZWRfYXR0cmlidXRlIiwgInNlbnNpdGl2ZV9wZXJzb25hbF9kYXRhIl0sICJwcml2YWN5X2NhdGVnb3JpZXNfZXhwbGljaXQiOiBbInJhY2VfZXRobmljaXR5IiwgInByb3RlY3RlZF9hdHRyaWJ1dGUiXSwgInByaXZhY3lfZXJhc3VyZXMiOiBbImRlbGV0ZV9vbl9yZXF1ZXN0IiwgInJldGVudGlvbl81eSJdLCAicHJpdmFjeV9yb2xlcyI6IFsiQVUiLCAiRFBPIiwgIkRTIl0sICJwcml2YWN5X3VzYWdlcyI6IFsiY3JpbWluYWxfanVzdGljZV9yZXNlYXJjaCIsICJyZXNlYXJjaCJdLCAicmVjb3JkX2lkIjogIjEiLCAidmFsdWUiOiAxfQ=="
"D5_COMPASJailtime::record::1::cell::sex","DataCellArtifact","compas","D5_COMPASJailtime::record::1::cell::sex","DataCellArtifact","gender|protected_attribute|sensitive_personal_data","criminal_justice_research|research","delete_on_request|retention_5y","AU|DPO|DS","eyJhcnRpZmFjdF9raW5kIjogIkRhdGFDZWxsQXJ0aWZhY3QiLCAiYXR0cmlidXRlIjogInNleCIsICJkYXRhc2V0X2lkIjogIkQ1X0NPTVBBU0phaWx0aW1lIiwgImR0eXBlIjogInN0ciIsICJwcml2YWN5X2Fubm90YXRpb25fc291cmNlcyI6IFsicHJvcGFnYXRlZDpUUiJdLCAicHJpdmFjeV9jYXRlZ29yaWVzIjogWyJnZW5kZXIiLCAicHJvdGVjdGVkX2F0dHJpYnV0ZSIsICJzZW5zaXRpdmVfcGVyc29uYWxfZGF0YSJdLCAicHJpdmFjeV9jYXRlZ29yaWVzX2V4cGxpY2l0IjogWyJnZW5kZXIiLCAicHJvdGVjdGVkX2F0dHJpYnV0ZSJdLCAicHJpdmFjeV9lcmFzdXJlcyI6IFsiZGVsZXRlX29uX3JlcXVlc3QiLCAicmV0ZW50aW9uXzV5Il0sICJwcml2YWN5X3JvbGVzIjogWyJBVSIsICJEUE8iLCAiRFMiXSwgInByaXZhY3lfdXNhZ2VzIjogWyJjcmltaW5hbF9qdXN0aWNlX3Jlc2VhcmNoIiwgInJlc2VhcmNoIl0sICJyZWNvcmRfaWQiOiAiMSIsICJ2YWx1ZSI6ICJGZW1hbGUifQ=="
"D5_COMPASJailtime::record::1::cell::priors_count","DataCellArtifact","compas","D5_COMPASJailtime::record::1::cell::priors_count","DataCellArtifact","criminal_justice_sensitive|sensitive_personal_data","criminal_justice_research|research","delete_on_request|retention_5y","AU|DPO|DS","eyJhcnRpZmFjdF9raW5kIjogIkRhdGFDZWxsQXJ0aWZhY3QiLCAiYXR0cmlidXRlIjogInByaW9yc19jb3VudCIsICJkYXRhc2V0X2lkIjogIkQ1X0NPTVBBU0phaWx0aW1lIiwgImR0eXBlIjogImludDY0IiwgInByaXZhY3lfYW5ub3RhdGlvbl9zb3VyY2VzIjogWyJwcm9wYWdhdGVkOlRSIl0sICJwcml2YWN5X2NhdGVnb3JpZXMiOiBbImNyaW1pbmFsX2p1c3RpY2Vfc2Vuc2l0aXZlIiwgInNlbnNpdGl2ZV9wZXJzb25hbF9kYXRhIl0sICJwcml2YWN5X2NhdGVnb3JpZXNfZXhwbGljaXQiOiBbImNyaW1pbmFsX2p1c3RpY2Vfc2Vuc2l0aXZlIl0sICJwcml2YWN5X2VyYXN1cmVzIjogWyJkZWxldGVfb25fcmVxdWVzdCIsICJyZXRlbnRpb25fNXkiXSwgInByaXZhY3lfcm9sZXMiOiBbIkFVIiwgIkRQTyIsICJEUyJdLCAicHJpdmFjeV91c2FnZXMiOiBbImNyaW1pbmFsX2p1c3RpY2VfcmVzZWFyY2giLCAicmVzZWFyY2giXSwgInJlY29yZF9pZCI6ICIxIiwgInZhbHVlIjogMH0="
"D5_COMPASJailtime::record::1::cell::days_b_screening_arrest","DataCellArtifact","compas","D5_COMPASJailtime::record::1::cell::days_b_screening_arrest","DataCellArtifact","criminal_justice_sensitive|temporal_quasi_identifier|sensitive_personal_data","criminal_justice_research|research","delete_on_request|retention_5y","AU|DPO|DS","eyJhcnRpZmFjdF9raW5kIjogIkRhdGFDZWxsQXJ0aWZhY3QiLCAiYXR0cmlidXRlIjogImRheXNfYl9zY3JlZW5pbmdfYXJyZXN0IiwgImRhdGFzZXRfaWQiOiAiRDVfQ09NUEFTSmFpbHRpbWUiLCAiZHR5cGUiOiAiZmxvYXQ2NCIsICJwcml2YWN5X2Fubm90YXRpb25fc291cmNlcyI6IFsicHJvcGFnYXRlZDpUUiJdLCAicHJpdmFjeV9jYXRlZ29yaWVzIjogWyJjcmltaW5hbF9qdXN0aWNlX3NlbnNpdGl2ZSIsICJ0ZW1wb3JhbF9xdWFzaV9pZGVudGlmaWVyIiwgInNlbnNpdGl2ZV9wZXJzb25hbF9kYXRhIl0sICJwcml2YWN5X2NhdGVnb3JpZXNfZXhwbGljaXQiOiBbImNyaW1pbmFsX2p1c3RpY2Vfc2Vuc2l0aXZlIiwgInRlbXBvcmFsX3F1YXNpX2lkZW50aWZpZXIiXSwgInByaXZhY3lfZXJhc3VyZXMiOiBbImRlbGV0ZV9vbl9yZXF1ZXN0IiwgInJldGVudGlvbl81eSJdLCAicHJpdmFjeV9yb2xlcyI6IFsiQVUiLCAiRFBPIiwgIkRTIl0sICJwcml2YWN5X3VzYWdlcyI6IFsiY3JpbWluYWxfanVzdGljZV9yZXNlYXJjaCIsICJyZXNlYXJjaCJdLCAicmVjb3JkX2lkIjogIjEiLCAidmFsdWUiOiAwLjB9"
